name	LFID	ontology_acronym	xref_id	xref_definition
female sterilisation	LFID:0000715	ICPC2P	http://purl.bioontology.org/ontology/ICPC2P/W52013	
female sterilisation	LFID:0000715	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/60890002	
intrauterine device	LFID:0000715	LOINC	http://purl.bioontology.org/ontology/LNC/LA6527-1	
intrauterine device	LFID:0000715	NDDF	http://purl.bioontology.org/ontology/NDDF/YI	
intrauterine device	LFID:0000715	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42771	A device usually made of plastic or metal, inserted into the uterus to prevent conception. IUCD can be a coil, loop, triangle, or T in shape; its material can be impregnated with a pharmaceutical agent. The primary action of all IUCDs is the induction of a foreign-body reaction within the endometrium. This sterile inflammatory process is toxic to gametes, primarily spermatozoa, and effectively prevents viable sperm from passing into the fallopian tubes. The copper-bearing device has an independent toxic effect on spermatozoa. The progestin-releasing devices produce changes in endometrial architecture and function that reduce the potential for implantation of a fertilized egg. The progestin effect on the cervical mucus also reduces the penetrability of sperm.
intrauterine device	LFID:0000715	BERO	http://purl.obolibrary.org/obo/NCIT_C42771	A device usually made of plastic or metal, inserted into the uterus to prevent conception. IUCD can be a coil, loop, triangle, or T in shape; its material can be impregnated with a pharmaceutical agent. The primary action of all IUCDs is the induction of a foreign-body reaction within the endometrium. This sterile inflammatory process is toxic to gametes, primarily spermatozoa, and effectively prevents viable sperm from passing into the fallopian tubes. The copper-bearing device has an independent toxic effect on spermatozoa. The progestin-releasing devices produce changes in endometrial architecture and function that reduce the potential for implantation of a fertilized egg. The progestin effect on the cervical mucus also reduces the penetrability of sperm.
intrauterine device	LFID:0000715	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47915	A solid intended for placement within the uterine cavity where active and/or inert ingredient(s) are released from an apparatus at a controlled rate.
intrauterine device	LFID:0000715	MESH	http://purl.bioontology.org/ontology/MESH/D007434	Contraceptive devices placed high in the uterine fundus.
intrauterine device	LFID:0000715	MDM	http://id.nlm.nih.gov/mesh/D007434	
intrauterine system	LFID:0000715	RXNORM	http://purl.bioontology.org/ontology/RXNORM/1856271	
intrauterine system	LFID:0000715	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000192870	
IUD	LFID:0000715	LOINC	http://purl.bioontology.org/ontology/LNC/LA14541-9	
IUD	LFID:0000715	MEDLINEPLUS	http://purl.bioontology.org/ontology/MEDLINEPLUS/C0021900	
IUD	LFID:0000715	CRISP	http://purl.bioontology.org/ontology/CSP/1138-2922	non-pharmacological method to diminish the likelihood of or to prevent conception.
IUD	LFID:0000715	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C50620	Death of a fetus after 10 weeks gestation.
IUD	LFID:0000715	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47915	A solid intended for placement within the uterine cavity where active and/or inert ingredient(s) are released from an apparatus at a controlled rate.
IUD	LFID:0000715	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42771	A device usually made of plastic or metal, inserted into the uterus to prevent conception. IUCD can be a coil, loop, triangle, or T in shape; its material can be impregnated with a pharmaceutical agent. The primary action of all IUCDs is the induction of a foreign-body reaction within the endometrium. This sterile inflammatory process is toxic to gametes, primarily spermatozoa, and effectively prevents viable sperm from passing into the fallopian tubes. The copper-bearing device has an independent toxic effect on spermatozoa. The progestin-releasing devices produce changes in endometrial architecture and function that reduce the potential for implantation of a fertilized egg. The progestin effect on the cervical mucus also reduces the penetrability of sperm.
male sterilisation	LFID:0000715	MEDDRA	http://purl.bioontology.org/ontology/MEDDRA/10065591	
male sterilisation	LFID:0000715	ICPC2P	http://purl.bioontology.org/ontology/ICPC2P/Y52008	
male sterilisation	LFID:0000715	ICPC2P	http://purl.bioontology.org/ontology/ICPC2P/Y13003	
male sterilisation	LFID:0000715	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/399141000	
natural family planning	LFID:0000715	BERO	http://purl.obolibrary.org/obo/MESH_D012252	
natural family planning	LFID:0000715	MESH	http://purl.bioontology.org/ontology/MESH/D012252	A class of natural contraceptive methods in which SEXUAL ABSTINENCE is practiced a few days before and after the estimated day of ovulation, during the fertile phase. Methods for determining the fertile period or OVULATION DETECTION are based on various physiological indicators, such as circulating hormones, changes in cervical mucus (CERVIX MUCUS), and the basal body temperature.
natural family planning	LFID:0000715	MDM	http://id.nlm.nih.gov/mesh/D012252	
progestogen-only pill	LFID:0000715	GSSO	http://purl.obolibrary.org/obo/GSSO_003364	An oral contraceptive containing only the hormone progestogen.
vaginal ring	LFID:0000715	LOINC	http://purl.bioontology.org/ontology/LNC/LA27911-9	
vaginal ring	LFID:0000715	MEDDRA	http://purl.bioontology.org/ontology/MEDDRA/10082353	
vaginal ring	LFID:0000715	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C192577	A hollow ring that is inserted into the vagina in order to facilitate delivery of vaginal intracavitary radiation therapy.
vaginal ring	LFID:0000715	GSSO	http://purl.obolibrary.org/obo/GSSO_003371	A polymeric drug delivery device designed to provide controlled release of drugs for intravaginal administration over extended periods of time. The ring is inserted into the vagina and provides contraceptive protection.
vaginal ring	LFID:0000715	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C91199	A ring composed of active and/or inert ingredient(s), intended for administration in or around the vagina.
vaginal ring	LFID:0000715	MESH	http://purl.bioontology.org/ontology/MESH/D003274	Contraceptive devices used by females.
vaginal ring	LFID:0000715	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000178407	
vaginal ring	LFID:0000715	MDM	http://id.nlm.nih.gov/mesh/D003274	
vasectomy	LFID:0000715	LOINC	http://purl.bioontology.org/ontology/LNC/LA14534-4	
vasectomy	LFID:0000715	MEDDRA	http://purl.bioontology.org/ontology/MEDDRA/10047133	
vasectomy	LFID:0000715	MESH	http://purl.bioontology.org/ontology/MESH/D014659	Surgical removal of the ductus deferens, or a portion of it. It is done in association with prostatectomy, or to induce infertility. (Dorland, 28th ed)
vasectomy	LFID:0000715	ICPC2P	http://purl.bioontology.org/ontology/ICPC2P/Y52007	
vasectomy	LFID:0000715	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/22523008	
vasectomy	LFID:0000715	MEDLINEPLUS	http://purl.bioontology.org/ontology/MEDLINEPLUS/C0042387	"<p>Vasectomy is a type of surgery that prevents a man from being able to get a woman pregnant. It is a permanent form of <a href=""https://medlineplus.gov/birthcontrol.html"">birth control</a>.</p> <p>A vasectomy works by cutting the tubes that carry the sperm out of the testicles. The surgery usually takes no more than 30 minutes. Most men go home the same day. In most cases, recovery takes less than a week. Having a vasectomy does not affect your sex life.</p> <p>It takes about three months before it is effective. Your doctor will test your semen to make sure that there are no sperm in it.</p> <p>Vasectomies can sometimes be reversed, but not always. Having a vasectomy does not protect against <a href=""https://medlineplus.gov/sexuallytransmitteddiseases.html"">sexually transmitted diseases</a>, such as HIV/AIDS. Men who have had a vasectomy should still practice safe sex to avoid STDs.</p> <p class="""">NIH: National Institute of Child Health and Human Development</p>"
vasectomy	LFID:0000715	ICD9CM	http://purl.bioontology.org/ontology/ICD9CM/63.73	
vasectomy	LFID:0000715	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15348	Surgical removal of part or all of the vas deferens.
vasectomy	LFID:0000715	GSSO	http://purl.obolibrary.org/obo/GSSO_006714	Surgical removal of part or all of the vas deferens.
vasectomy	LFID:0000715	BERO	http://purl.obolibrary.org/obo/MESH_D014659	
vasectomy	LFID:0000715	MAXO	http://purl.obolibrary.org/obo/MAXO_0001084	The surgical removal (cutting out) of part or all of vas deferens.
vasectomy	LFID:0000715	CRISP	http://purl.bioontology.org/ontology/CSP/1138-6828	procedures to block or remove all or part of the genital tract for the purpose of rendering individuals sterile, incapable of reproduction; surgical sterilization procedures are the most commonly used, but there are also sterilization procedures involving chemical or physical means.
vasectomy	LFID:0000715	CRISP	http://purl.bioontology.org/ontology/CSP/2587-7338	procedures performed on the vas deferens, used in the treatment of disease, injuries, or deformities; includes excision of all or portions of the vas deferens.
vasectomy	LFID:0000715	MDM	http://id.nlm.nih.gov/mesh/D014659	
marital status	LFID:0000716	LOINC	http://purl.bioontology.org/ontology/LNC/LP75081-7	
marital status	LFID:0000716	LOINC	http://purl.bioontology.org/ontology/LNC/MTHU020566	
marital status	LFID:0000716	MESH	http://purl.bioontology.org/ontology/MESH/D017533	A demographic parameter indicating a person's status with respect to marriage, divorce, widowhood, singleness, etc.
marital status	LFID:0000716	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/125680007	
marital status	LFID:0000716	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25188	A demographic parameter indicating a person's current conjugal status.
marital status	LFID:0000716	HHEAR	http://purl.org/twc/HHEAR_00238	A person's current conjugal status.
marital status	LFID:0000716	GSSO	http://purl.obolibrary.org/obo/NCIT_C25188	A demographic parameter indicating a person's current conjugal status.
marital status	LFID:0000716	DREAMDNPTO	http://www.semanticweb.org/zhenyuzhang/ontologies/2021/DREAMDNPTO#MaritalStatus	A demographic parameter indicating a person's status with respect to marriage, divorce, widowhood, singleness, etc. From MeSH
marital status	LFID:0000716	BERO	http://purl.obolibrary.org/obo/MESH_D017533	
marital status	LFID:0000716	MDM	http://id.nlm.nih.gov/mesh/D017533	
marital status	LFID:0000716	MIDO	http://purl.obolibrary.org/obo/DDO.owl#DDO_0000371	
marital status	LFID:0000716	HSPO	http://research.ibm.com/ontologies/hspo/MaritalStatus	The marital status of a person
marital status	LFID:0000716	LOINC	http://purl.bioontology.org/ontology/LNC/45404-1	
marital status	LFID:0000716	CRISP	http://purl.bioontology.org/ontology/CSP/1123-9873	social institution involving legal and/or religious sanction whereby men and women are joined together for the purpose of founding a family unit; demographic parameter indicating a person's status with respect to marriage, divorce, widowhood, singleness, etc.
marital relationship	LFID:0000716	GSSO	http://purl.obolibrary.org/obo/GSSO_000863	A significant relationship considered to have formally begun with a legal marriage, religious marriage ceremony, or some other cultural equivalent.
marital relationship	LFID:0000716	MESH	http://purl.bioontology.org/ontology/MESH/D008393	The social institution involving legal and/or religious sanction whereby individuals are joined together.
marital relationship	LFID:0000716	MDM	http://id.nlm.nih.gov/mesh/D008393	
gambling and betting	LFID:0000717	ICD10	http://purl.bioontology.org/ontology/ICD10/Z72.6	
gambling and betting	LFID:0000717	ICD9CM	http://purl.bioontology.org/ontology/ICD9CM/V69.3	
gambling	LFID:0000717	MEDDRA	http://purl.bioontology.org/ontology/MEDDRA/10017655	
gambling	LFID:0000717	MESH	http://purl.bioontology.org/ontology/MESH/D005715	An activity distinguished primarily by an element of risk in trying to obtain a desired goal, e.g., playing a game of chance for money.
gambling	LFID:0000717	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/105523009	
gambling	LFID:0000717	MEDLINEPLUS	http://purl.bioontology.org/ontology/MEDLINEPLUS/C0016995	
